"","V1"
"Abstract4297",25
"Abstract4298",24
"Abstract4299",15
"Abstract4300",7
"Abstract4301",24
"Abstract4302",34
"Abstract4303",10
"Abstract4304",11
"Abstract4305",32
"Abstract4306",7
"Abstract4307",10
"Abstract4308",34
"Abstract4309",20
"Abstract4310",6
"Abstract4311",1
"Abstract4312",18
"Abstract4313",31
"Abstract4314",25
"Abstract4315",2
"Abstract4316",6
"Abstract4317",9
"Abstract4318",16
"Abstract4319",14
"Abstract4320",34
"Abstract4321",12
"Abstract4322",1
"Abstract4323",7
"Abstract4324",35
"Abstract4325",5
"Abstract4326",7
"Abstract4327",17
"Abstract4328",14
"Abstract4329",22
"Abstract4330",1
"Abstract4331",23
"Abstract4332",22
"Abstract4333",35
"Abstract4334",13
"Abstract4335",6
"Abstract4336",22
"Abstract4337",28
"Abstract4338",23
"Abstract4339",21
"Abstract4340",21
"Abstract4341",12
"Abstract4342",7
"Abstract4343",31
"Abstract4344",25
"Abstract4345",27
"Abstract4346",7
"Abstract4347",25
"Abstract4348",28
"Abstract4349",7
"Abstract4350",15
"Abstract4351",30
"Abstract4352",10
"Abstract4353",28
"Abstract4354",15
"Abstract4355",7
"Abstract4356",7
"Abstract4357",26
"Abstract4358",17
"Abstract4359",5
"Abstract4360",1
"Abstract4361",7
"Abstract4362",12
"Abstract4363",28
"Abstract4364",6
"Abstract4365",29
"Abstract4366",17
"Abstract4367",3
"Abstract4368",16
"Abstract4369",25
"Abstract4370",7
"Abstract4371",14
"Abstract4372",15
"Abstract4373",14
"Abstract4374",12
"Abstract4375",2
"Abstract4376",32
"Abstract4377",15
"Abstract4378",9
"Abstract4379",9
"Abstract4380",26
"Abstract4381",1
"Abstract4382",3
"Abstract4383",35
"Abstract4384",32
"Abstract4385",5
"Abstract4386",26
"Abstract4387",16
"Abstract4388",4
"Abstract4389",4
"Abstract4390",19
"Abstract4391",4
"Abstract4392",23
"Abstract4393",26
"Abstract4394",35
"Abstract4395",20
"Abstract4396",6
"Abstract4397",12
"Abstract4398",18
"Abstract4399",27
"Abstract4400",5
"Abstract4401",34
"Abstract4402",25
"Abstract4403",24
"Abstract4404",18
"Abstract4405",1
"Abstract4406",12
"Abstract4407",20
"Abstract4408",19
"Abstract4409",19
"Abstract4410",7
"Abstract4411",7
"Abstract4412",23
"Abstract4413",17
"Abstract4414",35
"Abstract4415",5
"Abstract4416",15
"Abstract4417",23
"Abstract4418",7
"Abstract4419",25
"Abstract4420",28
"Abstract4421",21
"Abstract4422",21
"Abstract4423",28
"Abstract4424",23
"Abstract4425",5
"Abstract4426",3
"Abstract4427",1
"Abstract4428",18
"Abstract4429",18
"Abstract4430",1
"Abstract4431",4
"Abstract4432",3
"Abstract4433",18
"Abstract4434",18
"Abstract4435",20
"Abstract4436",32
"Abstract4437",14
"Abstract4438",25
"Abstract4439",5
"Abstract4440",32
"Abstract4441",7
"Abstract4442",35
"Abstract4443",27
"Abstract4444",19
"Abstract4445",21
"Abstract4446",7
"Abstract4447",32
"Abstract4448",22
"Abstract4449",15
"Abstract4450",6
"Abstract4451",23
"Abstract4452",25
"Abstract4453",32
"Abstract4454",30
"Abstract4455",22
"Abstract4456",9
"Abstract4457",23
"Abstract4458",6
"Abstract4459",23
"Abstract4460",2
"Abstract4461",32
"Abstract4462",30
"Abstract4463",6
"Abstract4464",26
"Abstract4465",12
"Abstract4466",15
"Abstract4467",24
"Abstract4468",24
"Abstract4469",21
"Abstract4470",4
"Abstract4471",5
"Abstract4472",25
"Abstract4473",4
"Abstract4474",23
"Abstract4475",18
"Abstract4476",14
"Abstract4477",23
"Abstract4478",22
"Abstract4479",28
"Abstract4480",17
"Abstract4481",27
"Abstract4482",28
"Abstract4483",17
"Abstract4484",17
"Abstract4485",3
"Abstract4486",17
"Abstract4487",25
"Abstract4488",10
"Abstract4489",7
"Abstract4490",4
"Abstract4491",6
"Abstract4492",7
"Abstract4493",18
"Abstract4494",4
"Abstract4495",23
"Abstract4496",29
"Abstract4497",35
"Abstract4498",17
"Abstract4499",4
"Abstract4500",35
"Abstract4501",34
"Abstract4502",18
"Abstract4503",14
"Abstract4504",23
"Abstract4505",21
"Abstract4506",11
"Abstract4507",16
"Abstract4508",23
"Abstract4509",25
"Abstract4510",4
"Abstract4511",7
"Abstract4512",32
"Abstract4513",34
"Abstract4514",26
"Abstract4515",10
"Abstract4516",19
"Abstract4517",4
"Abstract4518",34
"Abstract4519",23
"Abstract4520",5
"Abstract4521",12
"Abstract4522",15
"Abstract4523",5
"Abstract4524",1
"Abstract4525",4
"Abstract4526",15
"Abstract4527",17
"Abstract4528",34
"Abstract4529",1
"Abstract4530",5
"Abstract4531",32
"Abstract4532",20
"Abstract4533",7
"Abstract4534",32
"Abstract4535",4
"Abstract4536",21
"Abstract4537",21
"Abstract4538",27
"Abstract4539",15
"Abstract4540",35
"Abstract4541",6
"Abstract4542",5
"Abstract4543",4
"Abstract4544",9
"Abstract4545",7
"Abstract4546",25
"Abstract4547",30
"Abstract4548",12
"Abstract4549",23
"Abstract4550",34
"Abstract4551",9
"Abstract4552",3
"Abstract4553",17
"Abstract4554",23
"Abstract4555",1
"Abstract4556",12
"Abstract4557",32
"Abstract4558",14
"Abstract4559",25
"Abstract4560",15
"Abstract4561",17
"Abstract4562",5
"Abstract4563",28
"Abstract4564",23
"Abstract4565",3
"Abstract4566",6
"Abstract4567",23
"Abstract4568",35
"Abstract4569",6
"Abstract4570",4
"Abstract4571",15
"Abstract4572",6
"Abstract4573",11
"Abstract4574",18
"Abstract4575",6
"Abstract4576",25
"Abstract4577",33
"Abstract4578",23
"Abstract4579",23
"Abstract4580",15
"Abstract4581",23
"Abstract4582",23
"Abstract4583",12
"Abstract4584",25
"Abstract4585",29
"Abstract4586",19
"Abstract4587",23
"Abstract4588",23
"Abstract4589",7
"Abstract4590",16
"Abstract4591",23
"Abstract4592",34
"Abstract4593",23
"Abstract4594",23
"Abstract4595",23
"Abstract4596",5
"Abstract4597",23
"Abstract4598",23
"Abstract4599",16
"Abstract4600",23
"Abstract4601",23
"Abstract4602",25
"Abstract4603",17
"Abstract4604",23
"Abstract4605",25
"Abstract4606",9
"Abstract4607",26
"Abstract4608",28
"Abstract4609",25
"Abstract4610",23
"Abstract4611",24
"Abstract4612",23
"Abstract4613",17
"Abstract4614",25
"Abstract4615",23
"Abstract4616",23
"Abstract4617",22
"Abstract4618",25
"Abstract4619",28
"Abstract4620",28
"Abstract4621",17
"Abstract4622",25
"Abstract4623",9
"Abstract4624",26
"Abstract4625",30
"Abstract4626",3
"Abstract4627",28
"Abstract4628",22
"Abstract4629",24
"Abstract4630",17
"Abstract4631",2
"Abstract4632",9
"Abstract4633",23
"Abstract4634",16
"Abstract4635",9
"Abstract4636",21
"Abstract4637",4
"Abstract4638",28
"Abstract4639",17
"Abstract4640",6
"Abstract4641",9
"Abstract4642",19
"Abstract4643",9
"Abstract4644",32
"Abstract4645",2
"Abstract4646",8
"Abstract4647",1
"Abstract4648",12
"Abstract4649",34
"Abstract4650",25
"Abstract4651",27
"Abstract4652",2
"Abstract4653",2
"Abstract4654",10
"Abstract4655",2
"Abstract4656",2
"Abstract4657",24
"Abstract4658",4
"Abstract4659",4
"Abstract4660",11
"Abstract4661",32
"Abstract4662",23
"Abstract4663",23
"Abstract4664",25
"Abstract4665",20
"Abstract4666",30
"Abstract4667",20
"Abstract4668",5
"Abstract4669",18
"Abstract4670",28
"Abstract4671",20
"Abstract4672",5
"Abstract4673",25
"Abstract4674",1
"Abstract4675",26
"Abstract4676",1
"Abstract4677",15
"Abstract4678",20
"Abstract4679",14
"Abstract4680",5
"Abstract4681",30
"Abstract4682",19
"Abstract4683",27
"Abstract4684",25
"Abstract4685",31
"Abstract4686",26
"Abstract4687",11
"Abstract4688",4
"Abstract4689",17
"Abstract4690",9
"Abstract4691",9
"Abstract4692",1
"Abstract4693",17
"Abstract4694",25
"Abstract4695",15
"Abstract4696",15
"Abstract4697",23
"Abstract4698",15
"Abstract4699",1
"Abstract4700",15
"Abstract4701",1
"Abstract4702",25
"Abstract4703",30
"Abstract4704",24
"Abstract4705",24
"Abstract4706",4
"Abstract4707",17
"Abstract4708",15
"Abstract4709",6
"Abstract4710",7
"Abstract4711",13
"Abstract4712",23
"Abstract4713",23
"Abstract4714",21
"Abstract4715",24
"Abstract4716",24
"Abstract4717",34
"Abstract4718",19
"Abstract4719",32
"Abstract4720",22
"Abstract4721",32
"Abstract4722",10
"Abstract4723",29
"Abstract4724",16
"Abstract4725",30
"Abstract4726",12
"Abstract4727",7
"Abstract4728",34
"Abstract4729",4
"Abstract4730",13
"Abstract4731",3
"Abstract4732",4
"Abstract4733",33
"Abstract4734",33
"Abstract4735",27
"Abstract4736",31
"Abstract4737",25
"Abstract4738",32
"Abstract4739",35
"Abstract4740",17
"Abstract4741",28
"Abstract4742",30
"Abstract4743",25
"Abstract4744",26
"Abstract4745",25
"Abstract4746",26
"Abstract4747",33
"Abstract4748",34
"Abstract4749",33
"Abstract4750",25
"Abstract4751",7
"Abstract4752",5
"Abstract4753",10
"Abstract4754",24
"Abstract4755",32
"Abstract4756",1
"Abstract4757",30
"Abstract4758",27
"Abstract4759",29
"Abstract4760",35
"Abstract4761",1
"Abstract4762",1
"Abstract4763",3
"Abstract4764",17
"Abstract4765",32
"Abstract4766",7
"Abstract4767",7
"Abstract4768",26
"Abstract4769",32
"Abstract4770",4
"Abstract4771",13
"Abstract4772",25
"Abstract4773",27
"Abstract4774",21
"Abstract4775",8
"Abstract4776",7
"Abstract4777",21
"Abstract4778",20
"Abstract4779",16
"Abstract4780",31
"Abstract4781",31
"Abstract4782",7
"Abstract4783",25
"Abstract4784",27
"Abstract4785",29
"Abstract4786",33
"Abstract4787",4
"Abstract4788",7
"Abstract4789",5
"Abstract4790",24
"Abstract4791",24
"Abstract4792",19
"Abstract4793",24
"Abstract4794",27
"Abstract4795",24
"Abstract4796",24
"Abstract4797",20
"Abstract4798",24
"Abstract4799",20
"Abstract4800",19
"Abstract4801",24
"Abstract4802",16
"Abstract4803",4
"Abstract4804",24
"Abstract4805",32
"Abstract4806",6
"Abstract4807",16
"Abstract4808",34
"Abstract4809",5
"Abstract4810",4
"Abstract4811",24
"Abstract4812",15
"Abstract4813",15
"Abstract4814",10
"Abstract4815",1
"Abstract4816",27
"Abstract4817",4
"Abstract4818",24
"Abstract4819",19
"Abstract4820",27
"Abstract4821",16
"Abstract4822",2
"Abstract4823",21
"Abstract4824",35
"Abstract4825",29
"Abstract4826",5
"Abstract4827",23
"Abstract4828",1
"Abstract4829",22
"Abstract4830",12
"Abstract4831",13
"Abstract4832",4
"Abstract4833",23
"Abstract4834",18
"Abstract4835",17
"Abstract4836",35
"Abstract4837",17
"Abstract4838",35
"Abstract4839",21
"Abstract4840",7
"Abstract4841",9
"Abstract4842",32
"Abstract4843",12
"Abstract4844",32
"Abstract4845",2
"Abstract4846",34
"Abstract4847",8
"Abstract4848",17
"Abstract4849",15
"Abstract4850",35
"Abstract4851",18
"Abstract4852",18
"Abstract4853",4
"Abstract4854",4
"Abstract4855",11
"Abstract4856",26
"Abstract4857",12
